,HOUSEID,PERSONID,TDTRPNUM,STRTTIME,ENDTIME,TRVLCMIN,TRPMILES,TRPTRANS,VEHID,WHYFROM,LOOP_TRIP,TRPHHVEH,WHODROVE,PUBTRANS,TRIPPURP,DWELTIME,TDWKND,VMT_MILE,WHYTRP1S,TDCASEID,WHYTO,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,HHSTATE,HHSTFIPS,TDAYDATE,URBAN,URBANSIZE,URBRUR,GASPRICE,CENSUS_D,CENSUS_R,CDIVMSAR,VEHTYPE,Energy_Consumption,SOC,SIC,Charging_cost,Battery Capacity
105,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.48677518787052854,0.0,47.77130082916668,288000000.0
106,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.35972053168995677,0.0,47.77130082916668,288000000.0
107,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9210528573103514,0.0,47.77130082916668,288000000.0
108,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8376248861985658,0.0,47.77130082916668,288000000.0
109,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.7844573837966913,0.0,47.77130082916668,288000000.0
110,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.7547160403827694,0.0,47.77130082916668,288000000.0
111,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.746495716521033,0.0,47.77130082916668,288000000.0
112,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6194410603404612,0.0,47.77130082916668,288000000.0
113,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.4945233859608558,0.0,47.77130082916668,288000000.0
114,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.4110954148490702,0.0,47.77130082916668,288000000.0
115,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.3579279124471959,0.0,47.77130082916668,288000000.0
116,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.3281865690332742,0.0,47.77130082916668,288000000.0
117,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.3199662451715378,0.0,47.77130082916668,288000000.0
118,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.4386676688520772,0.0,47.77130082916668,288000000.0
119,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9999999944724718,0.0,47.77130082916668,288000000.0
120,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9165720233606862,0.0,47.77130082916668,288000000.0
121,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8634045209588119,0.0,47.77130082916668,288000000.0
122,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8336631775448902,0.0,47.77130082916668,288000000.0
123,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8254428536831538,0.0,47.77130082916668,288000000.0
124,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6983881975025821,0.0,47.77130082916668,288000000.0
125,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.5734705231229766,0.0,47.77130082916668,288000000.0
126,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.490042552011191,0.0,47.77130082916668,288000000.0
127,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.4368750496093167,0.0,47.77130082916668,288000000.0
128,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.407133706195395,0.0,47.77130082916668,288000000.0
129,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.39891338233365864,0.0,47.77130082916668,288000000.0
130,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.27185872615308687,0.0,47.77130082916668,288000000.0
131,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.7402794736484815,0.0,47.77130082916668,288000000.0
132,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6568515025366959,0.0,47.77130082916668,288000000.0
133,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6036840001348216,0.0,47.77130082916668,288000000.0
134,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.5739426567208998,0.0,47.77130082916668,288000000.0
135,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.5657223328591635,0.0,47.77130082916668,288000000.0
136,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.43866767667859174,0.0,47.77130082916668,288000000.0
137,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,1.0000000022989868,0.0,47.77130082916668,288000000.0
138,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9165720311872008,0.0,47.77130082916668,288000000.0
139,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8634045287853264,0.0,47.77130082916668,288000000.0
140,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8336631853714047,0.0,47.77130082916668,288000000.0
141,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9779428615096684,0.0,47.77130082916668,288000000.0
142,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8508882053290961,0.0,47.77130082916668,288000000.0
143,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.7259705309494907,0.0,47.77130082916668,288000000.0
144,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6997300598377048,0.0,47.77130082916668,288000000.0
145,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6465625574358305,0.0,47.77130082916668,288000000.0
146,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6168212140219087,0.0,47.77130082916668,288000000.0
147,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6086008901601724,0.0,47.77130082916668,288000000.0
148,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.48154623397960017,0.0,47.77130082916668,288000000.0
149,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,1.0000000075166615,0.0,47.77130082916668,288000000.0
150,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9737595364048754,0.0,47.77130082916668,288000000.0
151,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.9205920340030012,0.0,47.77130082916668,288000000.0
152,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8908506905890794,0.0,47.77130082916668,288000000.0
153,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.8826303667273431,0.0,47.77130082916668,288000000.0
154,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.7555757105467709,0.0,47.77130082916668,288000000.0
155,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.6306580361671654,0.0,47.77130082916668,288000000.0
156,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.5472300650553794,0.0,47.77130082916668,288000000.0
157,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.4940625626535051,0.0,47.77130082916668,288000000.0
158,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.46432121923958347,0.0,47.77130082916668,288000000.0
159,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.45610089537784704,0.0,47.77130082916668,288000000.0
160,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.3290462391972749,0.0,47.77130082916668,288000000.0
161,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.48827846828989185,0.0,47.77130082916668,288000000.0
162,30006042,2,1,830,915,45,16.553,3,1,1,2,1,2,2,HBW,45,2,16.553,10,300060420201,4,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.40485049717810584,0.0,47.77130082916668,288000000.0
163,30006042,2,2,1000,1015,15,10.549,3,1,4,2,1,2,2,NHB,60,2,10.549,40,300060420202,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.35168299477623155,0.0,47.77130082916668,288000000.0
164,30006042,2,3,1115,1130,15,5.901,3,1,11,2,1,2,2,NHB,10,2,5.901,40,300060420203,11,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.32194165136230984,0.0,47.77130082916668,288000000.0
165,30006042,2,4,1140,1145,5,1.631,3,1,11,2,1,2,2,HBSHOP,120,2,1.631,1,300060420204,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,0.4662213275005735,0.0,47.77130082916668,288000000.0
166,30006042,2,5,1345,1420,35,25.209,3,1,1,2,1,2,2,HBW,520,2,25.209,10,300060420205,3,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,1.0000000046533346,0.0,47.77130082916668,288000000.0
167,30006042,2,6,2300,2330,30,24.785,3,1,3,2,1,2,2,HBW,-9,2,24.785,1,300060420206,1,2,2,2,3,9,DE,10,201609,1,5,1,236.8,5,3,51,1,901.9441561159268,1.0000000047528959,0.0,47.77130082916668,288000000.0
168,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9550125010485229,0.0,10.083973660277778,288000000.0
169,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9099645214800375,0.0,10.083973660277778,288000000.0
170,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.8649770225285605,0.0,10.083973660277778,288000000.0
171,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.819929042960075,0.0,10.083973660277778,288000000.0
172,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.7749415440085979,0.0,10.083973660277778,288000000.0
173,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.7298935644401123,0.0,10.083973660277778,288000000.0
174,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.6849060654886353,0.0,10.083973660277778,288000000.0
175,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.6398580859201499,0.0,10.083973660277778,288000000.0
176,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.5948705869686728,0.0,10.083973660277778,288000000.0
177,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.5498226074001872,0.0,10.083973660277778,288000000.0
178,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.5048351084487102,0.0,10.083973660277778,288000000.0
179,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.4597871288802247,0.0,10.083973660277778,288000000.0
180,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.4147996299287477,0.0,10.083973660277778,288000000.0
181,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.36975165036026225,0.0,10.083973660277778,288000000.0
182,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.32476415140878523,0.0,10.083973660277778,288000000.0
183,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.27971617184029973,0.0,10.083973660277778,288000000.0
184,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.23472867288882274,0.0,10.083973660277778,288000000.0
185,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.18968069332033727,0.0,10.083973660277778,288000000.0
186,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.14469319436886027,0.0,10.083973660277778,288000000.0
187,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.1449874996962081,0.0,10.083973660277778,288000000.0
188,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.10000000074473102,0.0,10.083973660277778,288000000.0
189,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.14498750013457878,0.0,10.083973660277778,288000000.0
190,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.10000000118310168,0.0,10.083973660277778,288000000.0
191,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,1.000000007378505,0.0,10.083973660277778,288000000.0
192,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9550125084270278,0.0,10.083973660277778,288000000.0
193,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9099645288585423,0.0,10.083973660277778,288000000.0
194,30012847,1,1,1230,1250,20,8.926,3,1,1,2,1,1,2,HBO,70,2,8.926,30,300128470101,18,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.8649770299070652,0.0,10.083973660277778,288000000.0
195,30012847,1,2,1400,1430,30,8.938,3,1,18,2,1,1,2,HBO,385,2,8.938,1,300128470102,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,1.0000000082552463,0.0,10.083973660277778,288000000.0
196,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9918804771666111,0.0,1.8989301016666669,288000000.0
197,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.983045267031955,0.0,1.8989301016666669,288000000.0
198,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9749257441985661,0.0,1.8989301016666669,288000000.0
199,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9660905340639102,0.0,1.8989301016666669,288000000.0
200,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9579710112305213,0.0,1.8989301016666669,288000000.0
201,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9491358010958653,0.0,1.8989301016666669,288000000.0
202,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9410162782624764,0.0,1.8989301016666669,288000000.0
203,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9321810681278204,0.0,1.8989301016666669,288000000.0
204,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9240615452944315,0.0,1.8989301016666669,288000000.0
205,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9152263351597755,0.0,1.8989301016666669,288000000.0
206,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.9071068123263866,0.0,1.8989301016666669,288000000.0
207,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.8982716021917306,0.0,1.8989301016666669,288000000.0
208,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.8901520793583417,0.0,1.8989301016666669,288000000.0
209,30012847,2,2,2110,2115,5,1.753,3,1,13,2,1,2,2,HBSHOP,-9,2,1.753,1,300128470202,1,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.8813168692236857,0.0,1.8989301016666669,288000000.0
210,30012847,2,1,2100,2105,5,1.611,3,1,1,2,1,2,2,HBSHOP,5,2,1.611,80,300128470201,13,3,1,2,3,5,DE,10,201607,1,5,1,243.6,5,3,51,1,901.9441561159268,0.8731973463902968,0.0,1.8989301016666669,288000000.0
