,area_id,hhid,persid,Gender,Age,Tripsnumberofchildren,Numberofadults,Numberofchildren,HHincome,Houseownership,Numberofcars,Surveyday,PTUSE,Destination,Parentscarlicence,Motherseducation,Fatherseducation,MothersJob,FathersJob,SI,HOME_asgs_name,MothersTripmode,trips_mode_1.2,trips_mode_1.3,trips_mode_1.4,TotalTravelTime,Totalwaittime,TotalDistance,HOME_sa4_name
112,20603150132,Y23H5310404,Y23H5310404P03,Male,11,1,2,1,2500,Being Rented,1,Weekday,No,Personal Business,2,No Study,.,Full-time Work,.,5626.27029207453,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,8.0,0.0,2.81986,Melbourne - Inner
113,20603150132,Y23H5310404,Y23H5310404P02,Male,12,1,2,1,2500,Being Rented,1,Weekday,No,Personal Business,2,No Study,.,Full-time Work,.,5626.27029207453,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,8.0,0.0,2.81986,Melbourne - Inner
114,20603150132,Y23H5310407,Y23H5310407P04,Male,13,0,2,3,3000,Being Purchased,1,Weekend,No, ,2,No Study,No Study,Full-time Work,Part-time Work,5626.27029207453,Greater Melbourne, , , , ,,,,Melbourne - Inner
115,20603150132,Y23H5310407,Y23H5310407P03,Male,14,0,2,3,3000,Being Purchased,1,Weekend,No, ,2,No Study,No Study,Full-time Work,Part-time Work,5626.27029207453,Greater Melbourne, , , , ,,,,Melbourne - Inner
116,20603150132,Y23H5310411,Y23H5310411P04,Female,10,2,2,2,4400,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Part-time Work,Full-time Work,5626.27029207453,Greater Melbourne,Vehicle Driver,Walking,Vehicle Driver,Walking,17.0,0.0,1.49796,Melbourne - Inner
117,20603150132,Y23H5310411,Y23H5310411P03,Female,13,4,2,2,4400,Being Purchased,0,Weekday,No,Accompany Someone,2,No Study,No Study,Part-time Work,Full-time Work,5626.27029207453,Greater Melbourne,Vehicle Driver,Walking,Vehicle Driver,Walking,23.0,0.0,1.79922,Melbourne - Inner
118,21001123016,Y23H5310442,Y23H5310442P04,Female,9,3,2,3,2250,Being Rented,1,Weekend,No,Pick-up or Deliver Something,2,No Study,No Study,Full-time Work,Full-time Work,1830.96563818828,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,90.0,0.0,4.35008,Melbourne - North West
119,21001123016,Y23H5310442,Y23H5310442P05,Male,10,3,2,3,2250,Being Rented,1,Weekend,No,Pick-up or Deliver Something,2,No Study,No Study,Full-time Work,Full-time Work,1830.96563818828,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,90.0,0.0,4.35008,Melbourne - North West
120,21001123016,Y23H5310442,Y23H5310442P03,Male,15,3,2,3,2250,Being Rented,1,Weekend,No,Social,2,No Study,No Study,Full-time Work,Full-time Work,1830.96563818828,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,90.0,0.0,4.35008,Melbourne - North West
121,21203155606,Y23H5320125,Y23H5320125P05,Male,10,2,2,4,3625,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,124.544101962638,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,10.0,0.0,2.48864,Melbourne - South East
122,21203155606,Y23H5320125,Y23H5320125P04,Male,14,2,2,4,3625,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,124.544101962638,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,48.0,0.0,6.90882,Melbourne - South East
123,21203155606,Y23H5320125,Y23H5320125P03,Male,16,4,2,4,3625,Being Purchased,0,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,124.544101962638,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,75.0,3.0,8.69405,Melbourne - South East
124,21203155606,Y23H5320126,Y23H5320126P03,Female,10,6,2,2,2600,Fully Owned,2,Weekday,No,Pick-up or Drop-off Someone,2,No Study,No Study,Part-time Work,Full-time Work,124.544101962638,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Vehicle Driver,71.0,0.0,18.20952,Melbourne - South East
125,20701115206,Y23H5320305,Y23H5320305P05,Female,9,5,2,4,3575,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,3625.61276442655,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,103.0,0.0,30.52107,Melbourne - Inner East
126,20701115206,Y23H5320305,Y23H5320305P04,Male,10,4,2,4,3575,Being Purchased,2,Weekday,No,Accompany Someone,2,No Study,No Study,Full-time Work,Full-time Work,3625.61276442655,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,104.0,0.0,43.21992,Melbourne - Inner East
127,20701115206,Y23H5320306,Y23H5320306P04,Male,14,2,2,3,900,Being Purchased,2,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Part-time Work,3625.61276442655,Greater Melbourne,Bicycle,Bicycle,Vehicle Driver,Vehicle Driver,34.0,0.0,12.57414,Melbourne - Inner East
128,20701115206,Y23H5320306,Y23H5320306P05,Female,14,0,2,3,900,Being Purchased,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Part-time Work,3625.61276442655,Greater Melbourne,Bicycle,Bicycle,Vehicle Driver,Vehicle Driver,,,,Melbourne - Inner East
129,20701115206,Y23H5320308,Y23H5320308P04,Female,11,3,2,2,4624,Fully Owned,3,Weekday,No,Pick-up or Drop-off Someone,2,No Study,No Study,Keeping House,Full-time Work,3625.61276442655,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,43.0,0.0,7.79755,Melbourne - Inner East
130,20701115206,Y23H5320308,Y23H5320308P03,Male,17,3,2,2,4624,Fully Owned,3,Weekday,No,Education,2,No Study,No Study,Keeping House,Full-time Work,3625.61276442655,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,35.0,0.0,9.31589,Melbourne - Inner East
131,20701115001,Y23H5320334,Y23H5320334P04,Female,15,2,2,2,0,Fully Owned,1,Weekend,No,Pick-up or Drop-off Someone,2,No Study,No Study,Full-time Work,Full-time Work,2927.18191774567,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,45.0,0.0,13.372,Melbourne - Inner East
132,20701115001,Y23H5320335,Y23H5320335P03,Female,13,6,2,1,2575,Being Rented,0,Weekend,No,Buy Something,2,No Study,.,Full-time Work,.,2927.18191774567,Greater Melbourne,Walking,Walking,Vehicle Driver,Vehicle Driver,35.0,0.0,9.5293,Melbourne - Inner East
133,20701115001,Y23H5320335,Y23H5320335P02,Female,16,5,2,1,2575,Being Rented,0,Weekend,No,Buy Something,2,No Study,.,Full-time Work,.,2927.18191774567,Greater Melbourne,Walking,Walking,Vehicle Driver,Vehicle Driver,42.0,0.0,18.9685,Melbourne - Inner East
134,21304135826,Y23H5320506,Y23H5320506P04,Female,13,2,2,3,3400,Something Else,1,Weekend,No,Social,2,No Study,.,Retired,.,863.115637662414,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,Vehicle Driver,80.0,0.0,70.48786,Melbourne - West
135,21304135826,Y23H5320520,Y23H5320520P04,Female,9,0,2,2,3874,Fully Owned,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,863.115637662414,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,,,,Melbourne - West
136,21304135838,Y23H5320523,Y23H5320523P07,Male,9,2,2,5,3700,Fully Owned,0,Weekday,No,Education,2,No Study,No Study,Retired,Retired,509.002021140734,Greater Melbourne, , ,Vehicle Driver,Vehicle Driver,55.0,0.0,7.78146,Melbourne - West
137,21304135838,Y23H5320523,Y23H5320523P06,Male,11,2,2,5,3700,Fully Owned,0,Weekday,No,Education,2,No Study,No Study,Retired,Retired,509.002021140734,Greater Melbourne, , ,Vehicle Driver,Vehicle Driver,55.0,0.0,7.78146,Melbourne - West
138,21304135838,Y23H5320529,Y23H5320529P04,Male,9,2,2,2,2500,Being Purchased,0,Weekday,No,Recreational,2,No Study,.,Part-time Work,.,509.002021140734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Passenger,Vehicle Passenger,70.0,0.0,88.51714,Melbourne - West
139,21304135838,Y23H5320529,Y23H5320529P03,Male,12,2,2,2,2500,Being Purchased,0,Weekday,No,Recreational,2,No Study,.,Part-time Work,.,509.002021140734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Passenger,Vehicle Passenger,70.0,0.0,88.51714,Melbourne - West
140,21304135838,Y23H5320529,Y23H5320529P02,Female,14,2,2,2,2500,Being Purchased,0,Weekday,No,Recreational,2,No Study,.,Part-time Work,.,509.002021140734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Passenger,Vehicle Passenger,70.0,0.0,88.51714,Melbourne - West
141,21304135838,Y23H5320532,Y23H5320532P03,Female,11,2,2,2,3824,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Unemployed,Casual Work,509.002021140734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,4.85454,Melbourne - West
142,21204145914,Y23H5330103,Y23H5330103P05,Male,10,2,2,3,800,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Casual Work,Keeping House,1002.20764344592,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,16.0,0.0,5.92716,Melbourne - South East
143,21204145914,Y23H5330103,Y23H5330103P04,Female,14,2,2,3,800,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Casual Work,Keeping House,1002.20764344592,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,24.0,0.0,10.11822,Melbourne - South East
144,21204145914,Y23H5330103,Y23H5330103P03,Female,15,2,2,3,800,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Casual Work,Keeping House,1002.20764344592,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,24.0,0.0,10.11822,Melbourne - South East
145,21204145914,Y23H5330107,Y23H5330107P05,Female,14,2,2,5,575,Fully Owned,2,Weekend,No,Buy Something,2,No Study,.,Full-time Work,.,1002.20764344592,Greater Melbourne,Walking,Walking,Walking,Vehicle Driver,40.0,0.0,31.12416,Melbourne - South East
146,21204145914,Y23H5330107,Y23H5330107P06,Male,17,0,3,4,575,Fully Owned,2,Weekend,No, ,2,No Study,.,Full-time Work,.,1002.20764344592,Greater Melbourne,Walking,Walking,Walking,Vehicle Driver,,,,Melbourne - South East
147,21204145914,Y23H5330107,Y23H5330107P07,Male,17,0,2,5,575,Fully Owned,2,Weekend,No, ,2,No Study,.,Full-time Work,.,1002.20764344592,Greater Melbourne,Walking,Walking,Walking,Vehicle Driver,,,,Melbourne - South East
148,21204145914,Y23H5330111,Y23H5330111P03,Female,11,2,2,4,1625,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Keeping House,1002.20764344592,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,9.0,0.0,3.36144,Melbourne - South East
149,21204145914,Y23H5330115,Y23H5330115P03,Male,11,2,2,2,450,Being Purchased,2,Weekday,No,Education,2,Full-time TAFE/Uni,No Study,Part-time Work,Casual Work,1002.20764344592,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,20.0,0.0,7.3335,Melbourne - South East
150,21303135206,Y23H5330317,Y23H5330317P05,Female,11,2,2,3,3625,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,3363.31835987496,Greater Melbourne,Walking,Walking,Walking,Walking,34.0,0.0,1.83188,Melbourne - West
151,21303135206,Y23H5330317,Y23H5330317P04,Male,13,2,2,3,3625,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,3363.31835987496,Greater Melbourne,Walking,Walking,Walking,Walking,20.0,0.0,4.62658,Melbourne - West
152,21303135206,Y23H5330317,Y23H5330317P03,Female,15,2,2,3,3625,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,3363.31835987496,Greater Melbourne,Walking,Walking,Walking,Walking,40.0,0.0,4.62658,Melbourne - West
153,20904122106,Y23H5330402,Y23H5330402P05,Male,11,3,2,3,1575,Being Purchased,1,Weekday,No,Accompany Someone,2,No Study,No Study,Full-time Work,Part-time Work,2631.229504957,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,45.0,0.0,10.50628,Melbourne - North East
154,20904122106,Y23H5330402,Y23H5330402P04,Male,15,4,2,3,1575,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,2631.229504957,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,52.0,14.0,9.95611,Melbourne - North East
155,20904122106,Y23H5330402,Y23H5330402P03,Male,17,3,2,3,1575,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,2631.229504957,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,52.0,14.0,9.95611,Melbourne - North East
156,20904122106,Y23H5330413,Y23H5330413P04,Female,13,5,2,2,1275,Fully Owned,0,Weekend,No,Accompany Someone,2,No Study,.,Full-time Work,.,2631.229504957,Greater Melbourne,Vehicle Passenger,Vehicle Driver,Vehicle Driver,Vehicle Driver,50.0,0.0,15.22773,Melbourne - North East
157,20904122106,Y23H5330413,Y23H5330413P03,Male,16,0,2,2,1275,Fully Owned,0,Weekend,No, ,2,No Study,.,Full-time Work,.,2631.229504957,Greater Melbourne,Vehicle Passenger,Vehicle Driver,Vehicle Driver,Vehicle Driver,,,,Melbourne - North East
158,20904122106,Y23H5330413,Y23H5330413P02,Male,17,2,2,2,1275,Fully Owned,0,Weekend,No,Work Related,2,No Study,.,Full-time Work,.,2631.229504957,Greater Melbourne,Vehicle Passenger,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,6.56842,Melbourne - North East
159,20904122106,Y23H5330417,Y23H5330417P04,Male,11,2,2,2,1875,Being Purchased,2,Weekday,No,Education,2,No Study,.,Full-time Work,.,2631.229504957,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,50.0,0.0,37.88398,Melbourne - North East
160,20904122106,Y23H5330417,Y23H5330417P03,Male,13,2,2,2,1875,Being Purchased,2,Weekday,No,Education,2,No Study,.,Full-time Work,.,2631.229504957,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,50.0,0.0,37.88398,Melbourne - North East
161,21104127222,Y23H5340201,Y23H5340201P02,Male,16,2,1,1,1200,Fully Owned,0,Weekday,No,Education,2,Part-time TAFE/Uni,.,Part-time Work,.,1106.96166192846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Passenger,30.0,0.0,2.77058,Melbourne - Outer East
162,21104127222,Y23H5340207,Y23H5340207P04,Female,13,3,2,2,3750,Being Purchased,0,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,1106.96166192846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,16.0,0.0,4.53582,Melbourne - Outer East
163,21104127222,Y23H5340207,Y23H5340207P03,Male,15,4,2,2,3750,Being Purchased,0,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,1106.96166192846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,90.0,0.0,42.38079,Melbourne - Outer East
164,21104127222,Y23H5340216,Y23H5340216P04,Female,13,2,2,2,1624,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1106.96166192846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,7.0,0.0,3.62882,Melbourne - Outer East
165,21104127222,Y23H5340216,Y23H5340216P03,Male,17,2,2,2,1624,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1106.96166192846,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,7.0,0.0,3.62882,Melbourne - Outer East
